county_name,block_id,cbg_id,Coop
Clay,280259505001117,280259505001,4-County EPA
Clay,280259505001118,280259505001,4-County EPA
Clay,280259505001120,280259505001,4-County EPA
Clay,280259505001125,280259505001,4-County EPA
Clay,280259505002002,280259505002,4-County EPA
Clay,280259505002003,280259505002,4-County EPA
Clay,280259505002010,280259505002,4-County EPA
Clay,280259505002029,280259505002,4-County EPA
Clay,280259505002040,280259505002,4-County EPA
Clay,280259505002041,280259505002,4-County EPA
Clay,280259505002044,280259505002,4-County EPA
Clay,280259505002045,280259505002,4-County EPA
Clay,280259505002050,280259505002,4-County EPA
Clay,280259505002051,280259505002,4-County EPA
Clay,280259505002092,280259505002,4-County EPA
Clay,280259505002096,280259505002,4-County EPA
Clay,280259505002098,280259505002,4-County EPA
Clay,280259505002104,280259505002,4-County EPA
Clay,280259505002105,280259505002,4-County EPA
Clay,280259505002111,280259505002,4-County EPA
Clay,280259505002112,280259505002,4-County EPA
Clay,280259505002126,280259505002,4-County EPA
Clay,280259505003002,280259505003,4-County EPA
Clay,280259505003011,280259505003,4-County EPA
Clay,280259505003017,280259505003,4-County EPA
Clay,280259505003018,280259505003,4-County EPA
Clay,280259505003019,280259505003,4-County EPA
Clay,280259505003020,280259505003,4-County EPA
Clay,280259505003022,280259505003,4-County EPA
Clay,280259505003024,280259505003,4-County EPA
Clay,280259505003025,280259505003,4-County EPA
Clay,280259505003028,280259505003,4-County EPA
Clay,280259505003029,280259505003,4-County EPA
Clay,280259505003031,280259505003,4-County EPA
Clay,280259505003051,280259505003,4-County EPA
Clay,280259505003076,280259505003,4-County EPA
Clay,280259505003091,280259505003,4-County EPA
Clay,280259505003108,280259505003,4-County EPA
Clay,280259505003119,280259505003,4-County EPA
Clay,280259505003121,280259505003,4-County EPA
Clay,280259505003122,280259505003,4-County EPA
Clay,280259505003125,280259505003,4-County EPA
Clay,280259505003131,280259505003,4-County EPA
Clay,280259505003134,280259505003,4-County EPA
Clay,280259505003135,280259505003,4-County EPA
Clay,280259505003136,280259505003,4-County EPA
Clay,280259505003149,280259505003,4-County EPA
Clay,280259505003152,280259505003,4-County EPA
Clay,280259505003153,280259505003,4-County EPA
Clay,280259505003158,280259505003,4-County EPA
Clay,280259505003160,280259505003,4-County EPA
Clay,280259505003168,280259505003,4-County EPA
Clay,280259505003172,280259505003,4-County EPA
Clay,280259505003173,280259505003,4-County EPA
Noxubee,281039501001001,281039501001,4-County EPA
Noxubee,281039501001002,281039501001,4-County EPA
Noxubee,281039501001010,281039501001,4-County EPA
Noxubee,281039501001011,281039501001,4-County EPA
Noxubee,281039501001012,281039501001,4-County EPA
Noxubee,281039501001014,281039501001,4-County EPA
Noxubee,281039501001015,281039501001,4-County EPA
Noxubee,281039501001016,281039501001,4-County EPA
Noxubee,281039501001019,281039501001,4-County EPA
Noxubee,281039501001020,281039501001,4-County EPA
Noxubee,281039501001021,281039501001,4-County EPA
Noxubee,281039501001022,281039501001,4-County EPA
Noxubee,281039501001024,281039501001,4-County EPA
Noxubee,281039501001025,281039501001,4-County EPA
Noxubee,281039501001028,281039501001,4-County EPA
Noxubee,281039501001029,281039501001,4-County EPA
Noxubee,281039501001031,281039501001,4-County EPA
Noxubee,281039501001032,281039501001,4-County EPA
Noxubee,281039501001033,281039501001,4-County EPA
Noxubee,281039501001035,281039501001,4-County EPA
Noxubee,281039501001036,281039501001,4-County EPA
Noxubee,281039501001037,281039501001,4-County EPA
Noxubee,281039501001038,281039501001,4-County EPA
Noxubee,281039501001040,281039501001,4-County EPA
Noxubee,281039501001043,281039501001,4-County EPA
Noxubee,281039501001048,281039501001,4-County EPA
Noxubee,281039501001050,281039501001,4-County EPA
Noxubee,281039501001051,281039501001,4-County EPA
Noxubee,281039501001052,281039501001,4-County EPA
Noxubee,281039501001054,281039501001,4-County EPA
Noxubee,281039501001056,281039501001,4-County EPA
Noxubee,281039501001058,281039501001,4-County EPA
Noxubee,281039501001059,281039501001,4-County EPA
Noxubee,281039501001061,281039501001,4-County EPA
Noxubee,281039501001064,281039501001,4-County EPA
Noxubee,281039501002000,281039501002,4-County EPA
Noxubee,281039501002001,281039501002,4-County EPA
Noxubee,281039501002012,281039501002,4-County EPA
Noxubee,281039501002014,281039501002,4-County EPA
Noxubee,281039501002015,281039501002,4-County EPA
Noxubee,281039501002017,281039501002,4-County EPA
Noxubee,281039501002018,281039501002,4-County EPA
Noxubee,281039501002021,281039501002,4-County EPA
Noxubee,281039501002023,281039501002,4-County EPA
Noxubee,281039501002027,281039501002,4-County EPA
Noxubee,281039501002032,281039501002,4-County EPA
Noxubee,281039501002041,281039501002,4-County EPA
Noxubee,281039501002047,281039501002,4-County EPA
Noxubee,281039501002048,281039501002,4-County EPA
Noxubee,281039501002049,281039501002,4-County EPA
Noxubee,281039501002050,281039501002,4-County EPA
Noxubee,281039501002051,281039501002,4-County EPA
Noxubee,281039501002052,281039501002,4-County EPA
Noxubee,281039501002053,281039501002,4-County EPA
Noxubee,281039501002067,281039501002,4-County EPA
Noxubee,281039501002071,281039501002,4-County EPA
Noxubee,281039501002073,281039501002,4-County EPA
Noxubee,281039501002074,281039501002,4-County EPA
Noxubee,281039501002080,281039501002,4-County EPA
Noxubee,281039501002088,281039501002,4-County EPA
Noxubee,281039501002090,281039501002,4-County EPA
Noxubee,281039501002108,281039501002,4-County EPA
Noxubee,281039501002124,281039501002,4-County EPA
Noxubee,281039501002125,281039501002,4-County EPA
Noxubee,281039501003002,281039501003,4-County EPA
Noxubee,281039501003010,281039501003,4-County EPA
Noxubee,281039501003013,281039501003,4-County EPA
Noxubee,281039501003015,281039501003,4-County EPA
Noxubee,281039501003016,281039501003,4-County EPA
Noxubee,281039501003018,281039501003,4-County EPA
Noxubee,281039501003019,281039501003,4-County EPA
Noxubee,281039501003020,281039501003,4-County EPA
Noxubee,281039501003021,281039501003,4-County EPA
Noxubee,281039501003030,281039501003,4-County EPA
Noxubee,281039501003032,281039501003,4-County EPA
Noxubee,281039501003035,281039501003,4-County EPA
Noxubee,281039501003041,281039501003,4-County EPA
Noxubee,281039501003050,281039501003,4-County EPA
Noxubee,281039501003053,281039501003,4-County EPA
Noxubee,281039501003054,281039501003,4-County EPA
Noxubee,281039501003066,281039501003,4-County EPA
Noxubee,281039501003072,281039501003,4-County EPA
Noxubee,281039501003074,281039501003,4-County EPA
Noxubee,281039501003075,281039501003,4-County EPA
Noxubee,281039501003078,281039501003,4-County EPA
Noxubee,281039501003080,281039501003,4-County EPA
Noxubee,281039501003081,281039501003,4-County EPA
Noxubee,281039501004002,281039501004,4-County EPA
Noxubee,281039501004003,281039501004,4-County EPA
Noxubee,281039501004005,281039501004,4-County EPA
Noxubee,281039501004011,281039501004,4-County EPA
Noxubee,281039501004014,281039501004,4-County EPA
Noxubee,281039501004023,281039501004,4-County EPA
Noxubee,281039501004033,281039501004,4-County EPA
Noxubee,281039501004036,281039501004,4-County EPA
Noxubee,281039501004040,281039501004,4-County EPA
Noxubee,281039501004044,281039501004,4-County EPA
Noxubee,281039501004046,281039501004,4-County EPA
Noxubee,281039501004051,281039501004,4-County EPA
Noxubee,281039501004055,281039501004,4-County EPA
Noxubee,281039501004056,281039501004,4-County EPA
Noxubee,281039501004078,281039501004,4-County EPA
Noxubee,281039501004079,281039501004,4-County EPA
Noxubee,281039501004081,281039501004,4-County EPA
Noxubee,281039501004082,281039501004,4-County EPA
Noxubee,281039501004083,281039501004,4-County EPA
Noxubee,281039501004089,281039501004,4-County EPA
Noxubee,281039501005000,281039501005,4-County EPA
Noxubee,281039501005001,281039501005,4-County EPA
Noxubee,281039501005002,281039501005,4-County EPA
Noxubee,281039501005003,281039501005,4-County EPA
Noxubee,281039501005004,281039501005,4-County EPA
Noxubee,281039501005005,281039501005,4-County EPA
Noxubee,281039501005011,281039501005,4-County EPA
Noxubee,281039501005016,281039501005,4-County EPA
Noxubee,281039501005017,281039501005,4-County EPA
Noxubee,281039501005021,281039501005,4-County EPA
Noxubee,281039501005022,281039501005,4-County EPA
Noxubee,281039501005025,281039501005,4-County EPA
Noxubee,281039501005028,281039501005,4-County EPA
